Customer ID,Customer Name,Ship Mode,Category,Sub-Category,Product Name,Sales,Order Date
JF-15490,Jeremy Farry,Standard Class,Office Supplies,Paper,Xerox 222,10.368,30-04-2018
AG-10900,Arthur Gainer,First Class,Furniture,Bookcases,Bush Somerset Collection Bookcase,314.352,01-05-2018
AG-10900,Arthur Gainer,First Class,Office Supplies,Labels,Avery 492,4.608,01-05-2018
SJ-20125,Sanjit Jacobs,Standard Class,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",48.9,01-05-2018
CJ-12010,Caroline Jumper,Standard Class,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,3.328,01-05-2018
CJ-12010,Caroline Jumper,Standard Class,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.262,01-05-2018
CJ-12010,Caroline Jumper,Standard Class,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,01-05-2018
EM-13825,Elizabeth Moffitt,Second Class,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.56,02-05-2018
DD-13570,Dorothy Dickinson,Standard Class,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.7,02-05-2018
DD-13570,Dorothy Dickinson,Standard Class,Office Supplies,Art,Newell 34,59.52,02-05-2018
DD-13570,Dorothy Dickinson,Standard Class,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,02-05-2018
DW-13585,Dorothy Wardle,Standard Class,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,129.93,02-05-2018
MK-18160,Mike Kennedy,Standard Class,Office Supplies,Paper,Xerox 2,25.92,03-05-2018
MK-18160,Mike Kennedy,Standard Class,Office Supplies,Art,Newell 350,22.96,03-05-2018
DB-12970,Darren Budd,Second Class,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,03-05-2018
DB-12970,Darren Budd,Second Class,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,763.44,03-05-2018
BO-11350,Bill Overfelt,Standard Class,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",32.448,03-05-2018
BO-11350,Bill Overfelt,Standard Class,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,26.388,03-05-2018
BO-11350,Bill Overfelt,Standard Class,Furniture,Tables,Bevis 36 x 72 Conference Tables,373.47,03-05-2018
BO-11350,Bill Overfelt,Standard Class,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",64.2,03-05-2018
BO-11350,Bill Overfelt,Standard Class,Office Supplies,Fasteners,Advantus Plastic Paper Clips,8,03-05-2018
MK-18160,Mike Kennedy,Standard Class,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",9.11,04-05-2018
MK-18160,Mike Kennedy,Standard Class,Office Supplies,Storage,Letter Size Cart,571.44,04-05-2018
MK-18160,Mike Kennedy,Standard Class,Office Supplies,Paper,Xerox 23,32.4,04-05-2018
MK-18160,Mike Kennedy,Standard Class,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",16.91,04-05-2018
LW-16990,Lindsay Williams,Standard Class,Technology,Phones,Motorola L804,183.96,04-05-2018
LW-16990,Lindsay Williams,Standard Class,Office Supplies,Paper,Things To Do Today Pad,17.61,04-05-2018
LW-16990,Lindsay Williams,Standard Class,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,04-05-2018
SH-20395,Shahid Hopkins,Standard Class,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,2.313,04-05-2018
MY-18295,Muhammed Yedwab,Standard Class,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2.202,04-05-2018
MY-18295,Muhammed Yedwab,Standard Class,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",9.396,04-05-2018
AI-10855,Arianne Irving,Same Day,Office Supplies,Paper,Xerox 1923,6.68,05-05-2018
LH-17020,Lisa Hazard,First Class,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",21.24,05-05-2018
LH-17020,Lisa Hazard,First Class,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",9.552,05-05-2018
LH-17020,Lisa Hazard,First Class,Furniture,Bookcases,Bestar Classic Bookcase,89.991,05-05-2018
DK-12985,Darren Koutras,Standard Class,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",23.16,05-05-2018
YS-21880,Yana Sorensen,Standard Class,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,05-05-2018
MB-18085,Mick Brown,Same Day,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,68.541,06-05-2018
MB-18085,Mick Brown,Same Day,Technology,Phones,GE 30524EE4,627.168,06-05-2018
MB-18085,Mick Brown,Same Day,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,06-05-2018
TC-21295,Toby Carlisle,First Class,Office Supplies,Labels,Avery 505,59.2,06-05-2018
GZ-14470,Gary Zandusky,First Class,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,54.66,06-05-2018
TS-21655,Trudy Schmidt,Second Class,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,06-05-2018
DB-13615,Doug Bickford,Standard Class,Office Supplies,Paper,Xerox 1883,84.416,06-05-2018
ML-17755,Max Ludwig,Standard Class,Office Supplies,Art,Blackstonian Pencils,6.408,06-05-2018
ML-17755,Max Ludwig,Standard Class,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,06-05-2018
DB-13555,Dorothy Badders,Standard Class,Office Supplies,Binders,Avery Durable Poly Binders,11.06,06-05-2018
DB-13555,Dorothy Badders,Standard Class,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",623.4648,06-05-2018
DB-13555,Dorothy Badders,Standard Class,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,06-05-2018
RW-19540,Rick Wilson,Standard Class,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1458.65,07-05-2018
RW-19540,Rick Wilson,Standard Class,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,26.64,07-05-2018
RW-19540,Rick Wilson,Standard Class,Furniture,Chairs,Safco Contoured Stacking Chairs,476.8,07-05-2018
RW-19540,Rick Wilson,Standard Class,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,87.444,07-05-2018
CS-11950,Carlos Soltero,Standard Class,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944,07-05-2018
AB-10060,Adam Bellavance,Standard Class,Technology,Accessories,Logitech G600 MMO Gaming Mouse,79.99,07-05-2018
EB-13705,Ed Braxton,Second Class,Office Supplies,Paper,Xerox 1997,41.472,08-05-2018
MD-17350,Maribeth Dona,Standard Class,Furniture,Chairs,Global Chrome Stack Chair,47.992,08-05-2018
PS-19045,Penelope Sewall,Standard Class,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3359.952,08-05-2018
DJ-13510,Don Jones,Standard Class,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.058,08-05-2018
MM-18055,Michelle Moray,Second Class,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,81.08,08-05-2018
MC-17605,Matt Connell,First Class,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.232,09-05-2018
MC-17605,Matt Connell,First Class,Furniture,Chairs,Harbour Creations Steel Folding Chair,207,09-05-2018
LB-16795,Laurel Beltran,First Class,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,09-05-2018
LB-16795,Laurel Beltran,First Class,Office Supplies,Storage,Home/Office Personal File Carts,104.28,09-05-2018
LB-16795,Laurel Beltran,First Class,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",286.85,09-05-2018
LB-16795,Laurel Beltran,First Class,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,09-05-2018
LB-16795,Laurel Beltran,First Class,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,199.98,09-05-2018
LP-17080,Liz Pelletier,Same Day,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",37.44,11-05-2018
LP-17080,Liz Pelletier,Same Day,Office Supplies,Labels,Avery 50,37.59,11-05-2018
LP-17080,Liz Pelletier,Same Day,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",26.032,11-05-2018
TS-21370,Todd Sumrall,First Class,Furniture,Bookcases,Bestar Classic Bookcase,209.979,11-05-2018
ZC-21910,Zuschuss Carroll,Second Class,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.92,11-05-2018
JK-16120,Julie Kriz,Standard Class,Office Supplies,Art,Newell 348,5.248,11-05-2018
JK-16120,Julie Kriz,Standard Class,Office Supplies,Storage,Safco Commercial Shelving,74.416,11-05-2018
JK-16120,Julie Kriz,Standard Class,Office Supplies,Paper,Xerox 1927,6.848,11-05-2018
JK-16120,Julie Kriz,Standard Class,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,7.996,11-05-2018
CA-12775,Cynthia Arntzen,Second Class,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",42.85,12-05-2018
CA-12775,Cynthia Arntzen,Second Class,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16,12-05-2018
CA-12775,Cynthia Arntzen,Second Class,Office Supplies,Supplies,Acme Titanium Bonded Scissors,17,12-05-2018
CA-12775,Cynthia Arntzen,Second Class,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",87.4,12-05-2018
AC-10420,Alyssa Crouse,Second Class,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92,12-05-2018
AC-10420,Alyssa Crouse,Second Class,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",34.24,12-05-2018
JH-15910,Jonathan Howell,Standard Class,Office Supplies,Labels,Avery 501,5.904,12-05-2018
CK-12205,Chloris Kastensmidt,Standard Class,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",87.6,12-05-2018
CS-12175,Charles Sheldon,Standard Class,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,12-05-2018
CS-12175,Charles Sheldon,Standard Class,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,7.77,12-05-2018
CS-12175,Charles Sheldon,Standard Class,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",285.48,12-05-2018
CS-12175,Charles Sheldon,Standard Class,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",19.168,12-05-2018
JP-16135,Julie Prescott,Standard Class,Office Supplies,Art,Newell 347,10.272,12-05-2018
BM-11650,Brian Moss,Standard Class,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,13-05-2018
BM-11650,Brian Moss,Standard Class,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,914.97,13-05-2018
BM-11650,Brian Moss,Standard Class,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,587.97,13-05-2018
BM-11650,Brian Moss,Standard Class,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,530.34,13-05-2018
BM-11650,Brian Moss,Standard Class,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),14.94,13-05-2018
MH-18115,Mick Hernandez,Standard Class,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,458.43,13-05-2018
CW-11905,Carl Weiss,Second Class,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,299.52,13-05-2018
FH-14275,Frank Hawley,Standard Class,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.768,13-05-2018
RB-19795,Ross Baird,Standard Class,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,58.48,13-05-2018
PJ-19015,Pauline Johnson,Same Day,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,14-05-2018
PJ-19015,Pauline Johnson,Same Day,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,14-05-2018
GT-14710,Greg Tran,First Class,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,14-05-2018
GT-14710,Greg Tran,First Class,Office Supplies,Art,Newell 309,46.2,14-05-2018
GT-14710,Greg Tran,First Class,Office Supplies,Paper,Xerox 1936,47.952,14-05-2018
GT-14710,Greg Tran,First Class,Technology,Phones,PayAnywhere Card Reader,7.992,14-05-2018
GT-14710,Greg Tran,First Class,Office Supplies,Paper,Xerox 1937,76.864,14-05-2018
AJ-10780,Anthony Jacobs,First Class,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,14-05-2018
AJ-10780,Anthony Jacobs,First Class,Office Supplies,Art,Prang Colored Pencils,14.7,14-05-2018
AJ-10780,Anthony Jacobs,First Class,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",37.2,14-05-2018
AJ-10780,Anthony Jacobs,First Class,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,14-05-2018
AJ-10780,Anthony Jacobs,First Class,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",261.96,14-05-2018
AJ-10780,Anthony Jacobs,First Class,Office Supplies,Labels,Avery 505,74,14-05-2018
AH-10465,Amy Hunt,Standard Class,Technology,Phones,Google Nexus 5,539.97,14-05-2018
AH-10465,Amy Hunt,Standard Class,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,14-05-2018
DP-13000,Darren Powers,Standard Class,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",58.17,14-05-2018
DP-13000,Darren Powers,Standard Class,Office Supplies,Labels,Avery 502,5.04,14-05-2018
DP-13000,Darren Powers,Standard Class,Office Supplies,Paper,Xerox 19,24.784,14-05-2018
KB-16585,Ken Black,Standard Class,Office Supplies,Paper,Xerox 1917,440.19,14-05-2018
KB-16585,Ken Black,Standard Class,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,64.4,14-05-2018
EJ-14155,Eva Jacobs,Standard Class,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,48.69,14-05-2018
JA-15970,Joseph Airdo,Second Class,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.592,15-05-2018
JA-15970,Joseph Airdo,Second Class,Office Supplies,Binders,Avery Durable Slant Ring Binders,4.752,15-05-2018
JA-15970,Joseph Airdo,Second Class,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.552,15-05-2018
JF-15295,Jason Fortune-,Standard Class,Furniture,Furnishings,24-Hour Round Wall Clock,39.96,15-05-2018
JF-15295,Jason Fortune-,Standard Class,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,42.624,15-05-2018
JF-15295,Jason Fortune-,Standard Class,Furniture,Chairs,SAFCO Arco Folding Chair,220.96,15-05-2018
JD-16015,Joy Daniels,Standard Class,Office Supplies,Paper,Xerox 1880,56.704,15-05-2018
JD-16015,Joy Daniels,Standard Class,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,15-05-2018
JM-15865,John Murray,First Class,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,16-05-2018
TB-21355,Todd Boyes,First Class,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",17.24,18-05-2018
TB-21355,Todd Boyes,First Class,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,302.94,18-05-2018
TB-21355,Todd Boyes,First Class,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,34.75,18-05-2018
TB-21355,Todd Boyes,First Class,Office Supplies,Binders,Poly Designer Cover & Back,113.94,18-05-2018
TB-21355,Todd Boyes,First Class,Technology,Phones,Apple EarPods with Remote and Mic,55.98,18-05-2018
AB-10105,Adrian Barton,First Class,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.704,18-05-2018
BH-11710,Brosina Hoffman,Standard Class,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,36.048,18-05-2018
PP-18955,Paul Prost,Second Class,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,18-05-2018
PP-18955,Paul Prost,Second Class,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,18-05-2018
PP-18955,Paul Prost,Second Class,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",43.19,18-05-2018
BM-11575,Brendan Murry,Standard Class,Furniture,Furnishings,Flat Face Poster Frame,22.608,18-05-2018
BM-11575,Brendan Murry,Standard Class,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.892,18-05-2018
TS-21340,Toby Swindell,Standard Class,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,18-05-2018
TS-21340,Toby Swindell,Standard Class,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3.048,18-05-2018
SG-20890,Susan Gilcrest,Standard Class,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",6.874,18-05-2018
SG-20890,Susan Gilcrest,Standard Class,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",1.996,18-05-2018
SG-20890,Susan Gilcrest,Standard Class,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.928,18-05-2018
JC-15775,John Castell,Same Day,Office Supplies,Paper,Tops White Computer Printout Paper,195.64,19-05-2018
BC-11125,Becky Castell,Second Class,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",681.408,19-05-2018
BC-11125,Becky Castell,Second Class,Office Supplies,Art,Newell 310,3.52,19-05-2018
BC-11125,Becky Castell,Second Class,Office Supplies,Art,Newell 314,5.58,19-05-2018
BC-11125,Becky Castell,Second Class,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,36.32,19-05-2018
AT-10735,Annie Thurman,Standard Class,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,97.16,19-05-2018
SC-20380,Shahid Collister,Standard Class,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8,19-05-2018
SC-20380,Shahid Collister,Standard Class,Technology,Phones,Nokia Lumia 925,377.97,19-05-2018
SC-20380,Shahid Collister,Standard Class,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1628.82,19-05-2018
SC-20380,Shahid Collister,Standard Class,Office Supplies,Paper,Xerox 1945,286.93,19-05-2018
PJ-18835,Patrick Jones,Standard Class,Office Supplies,Paper,Things To Do Today Spiral Book,38.016,19-05-2018
ND-18460,Neil Ducich,Standard Class,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,26.16,19-05-2018
RS-19765,Roland Schwarz,Standard Class,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,281.34,19-05-2018
RS-19765,Roland Schwarz,Standard Class,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,19-05-2018
RS-19765,Roland Schwarz,Standard Class,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,299.97,19-05-2018
AH-10075,Adam Hart,Second Class,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.352,19-05-2018
AH-10075,Adam Hart,Second Class,Office Supplies,Paper,Xerox 1949,27.888,19-05-2018
SA-20830,Sue Ann Reed,Standard Class,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,133.12,19-05-2018
