Customer ID,Customer Name,Ship Mode,Postal Code,Category,Sub-Category,Product Name,Sales
VF-21715,Vicky Freymann,Standard Class,94109,Office Supplies,Art,Newell 350,9.84
VF-21715,Vicky Freymann,Standard Class,94109,Office Supplies,Art,Newell 333,2.78
KL-16645,Ken Lonsdale,Standard Class,77095,Office Supplies,Fasteners,OIC Thumb-Tacks,1.824
KL-16645,Ken Lonsdale,Standard Class,77095,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,18.32
KL-16645,Ken Lonsdale,Standard Class,77095,Office Supplies,Storage,Tennsco Commercial Shelving,48.816
KL-16645,Ken Lonsdale,Standard Class,77095,Office Supplies,Binders,Storex Dura Pro Binders,1.188
VS-21820,Vivek Sundaresam,Standard Class,90036,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288
TB-21625,Trudy Brown,Same Day,10009,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,663.92
TB-21625,Trudy Brown,Same Day,10009,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,120
TB-21625,Trudy Brown,Same Day,10009,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,3.29
TB-21625,Trudy Brown,Same Day,10009,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84
MH-18115,Mick Hernandez,Standard Class,31907,Office Supplies,Binders,Recycled Easel Ring Binders,29.84
JL-15505,Jeremy Lonsdale,Standard Class,77070,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",50.136
KC-16675,Kimberly Carter,First Class,40214,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,208.44
KC-16675,Kimberly Carter,First Class,40214,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,25.76
BM-11785,Bryan Mills,Standard Class,22801,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",23.08
CD-11920,Carlos Daly,Standard Class,92054,Office Supplies,Paper,Xerox 201,12.96
EH-13945,Eric Hoffmann,Second Class,38109,Office Supplies,Paper,Xerox 2,25.92
JG-15160,James Galang,First Class,83201,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",35
JG-15160,James Galang,First Class,83201,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,477.15
JG-15160,James Galang,First Class,83201,Technology,Phones,Nokia Lumia 925,302.376
RP-19855,Roy Phan,Standard Class,98103,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16
RP-19855,Roy Phan,Standard Class,98103,Office Supplies,Art,Staples in misc. colors,31.44
DW-13480,Dianna Wilson,Standard Class,40214,Office Supplies,Binders,Binding Machine Supplies,58.34
DW-13480,Dianna Wilson,Standard Class,40214,Technology,Phones,Google Nexus 5,539.97
DN-13690,Duane Noonan,Standard Class,74133,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",477.3
BW-11110,Bart Watters,Standard Class,27405,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.192
BW-11110,Bart Watters,Standard Class,27405,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.06
PO-18865,Patrick O'Donnell,Second Class,29203,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96
LO-17170,Lori Olson,Second Class,3301,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",247.44
JH-15910,Jonathan Howell,Standard Class,77070,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,54.368
MD-17860,Michael Dominguez,Standard Class,20707,Furniture,Furnishings,DAX Wood Document Frame,27.46
MD-17860,Michael Dominguez,Standard Class,20707,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,125.13
AM-10360,Alice McCarthy,Standard Class,44105,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),13.872
AM-10360,Alice McCarthy,Standard Class,44105,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96
TH-21235,Tiffany House,Second Class,60653,Furniture,Chairs,"Global Task Chair, Black",106.869
TH-21235,Tiffany House,Second Class,60653,Office Supplies,Binders,Storex Dura Pro Binders,3.564
CM-11815,Candace McMahon,Standard Class,85023,Technology,Phones,Panasonic KX TS208W Corded phone,195.96
CM-11815,Candace McMahon,Standard Class,85023,Office Supplies,Paper,Xerox 230,15.552
CM-11815,Candace McMahon,Standard Class,85023,Technology,Accessories,Logitech Gaming G510s - Keyboard,271.968
JO-15550,Jesus Ocampo,Standard Class,68104,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,23.55
GT-14755,Guy Thornton,Standard Class,78550,Office Supplies,Paper,Xerox 1930,25.92
GT-14755,Guy Thornton,Standard Class,78550,Office Supplies,Storage,File Shuttle I and Handi-File,53.424
ML-17410,Maris LaWare,Standard Class,47201,Office Supplies,Binders,Satellite Sectional Post Binders,43.41
ML-17410,Maris LaWare,Standard Class,47201,Furniture,Furnishings,Eldon Wave Desk Accessories,6.24
ML-17410,Maris LaWare,Standard Class,47201,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16
ML-17410,Maris LaWare,Standard Class,47201,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",7.98
HZ-14950,Henia Zydlo,Standard Class,77095,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,65.424
BD-11725,Bruce Degenhardt,First Class,70506,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",241.96
BD-11725,Bruce Degenhardt,First Class,70506,Office Supplies,Binders,Avery Binder Labels,3.89
BD-11725,Bruce Degenhardt,First Class,70506,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,8.01
MG-17890,Michael Granlund,Standard Class,97224,Technology,Phones,LG G3,156.792
MG-17890,Michael Granlund,Standard Class,97224,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36
MG-17890,Michael Granlund,Standard Class,97224,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592
KT-16480,Kean Thornton,Second Class,75217,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",204.6664
KA-16525,Kelly Andreada,Standard Class,92037,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",35.1
SM-20950,Suzanne McNair,Standard Class,90004,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52
FH-14350,Fred Harton,First Class,43017,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.798
FH-14350,Fred Harton,First Class,43017,Office Supplies,Paper,Xerox 1924,27.744
FH-14350,Fred Harton,First Class,43017,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,158.376
BB-10990,Barry Blumstein,Second Class,43615,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48
CV-12805,Cynthia Voltz,Standard Class,68025,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",53.9
BW-11065,Barry Weirich,Standard Class,19120,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",324.744
CS-11860,Cari Schnelling,Same Day,28540,Office Supplies,Paper,Things To Do Today Spiral Book,25.344
DO-13435,Denny Ordway,Second Class,85204,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344
DO-13435,Denny Ordway,Second Class,85204,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",43.92
AB-10255,Alejandro Ballentine,Standard Class,44052,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,2.97
AB-10255,Alejandro Ballentine,Standard Class,44052,Office Supplies,Storage,Advantus Rolling Storage Box,27.44
JD-15790,John Dryer,Standard Class,77070,Office Supplies,Paper,Xerox 1977,10.688
HK-14890,Heather Kirkland,Standard Class,37064,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168
SS-20140,Saphhira Shifley,Standard Class,90036,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75
SS-20140,Saphhira Shifley,Standard Class,90036,Office Supplies,Paper,Xerox 1947,11.96
SS-20140,Saphhira Shifley,Standard Class,90036,Office Supplies,Binders,UniKeep View Case Binders,3.912
MO-17800,Meg O'Connel,Standard Class,99207,Office Supplies,Storage,Eldon Gobal File Keepers,136.26
GD-14590,Giulietta Dortch,Standard Class,98226,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,1099.5
KN-16390,Katherine Nockton,Standard Class,10011,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",384.768
KN-16390,Katherine Nockton,Standard Class,10011,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,78.66
KN-16390,Katherine Nockton,Standard Class,10011,Office Supplies,Paper,Xerox 188,45.36
NR-18550,Nick Radford,Standard Class,33024,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,4.554
NR-18550,Nick Radford,Standard Class,33024,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",5.2
NR-18550,Nick Radford,Standard Class,33024,Technology,Accessories,Logitech P710e Mobile Speakerphone,205.992
NR-18550,Nick Radford,Standard Class,33024,Office Supplies,Paper,Xerox 206,15.552
NR-18550,Nick Radford,Standard Class,33024,Technology,Phones,VTech DS6151,503.96
NR-18550,Nick Radford,Standard Class,33024,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",24.472
NR-18550,Nick Radford,Standard Class,33024,Furniture,Bookcases,Bush Mission Pointe Library,241.568
NR-18550,Nick Radford,Standard Class,33024,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,110.4
EH-14005,Erica Hernandez,Same Day,72401,Office Supplies,Binders,GBC VeloBind Cover Sets,108.08
EH-14005,Erica Hernandez,Same Day,72401,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,9.54
EM-14065,Erin Mull,Second Class,75034,Furniture,Furnishings,Nu-Dell Executive Frame,30.336
DC-12850,Dan Campbell,Standard Class,35630,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",12.48
ML-18040,Michelle Lonsdale,Standard Class,77489,Office Supplies,Binders,Presstex Flexible Ring Binders,6.37
LW-16990,Lindsay Williams,Standard Class,28110,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.984
LW-16990,Lindsay Williams,Standard Class,28110,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,71.984
CT-11995,Carol Triggs,Standard Class,55124,Office Supplies,Art,Newell 346,8.64
AB-10105,Adrian Barton,First Class,77581,Technology,Phones,LG G3,470.376
NS-18640,Noel Staavos,Standard Class,32839,Office Supplies,Paper,Xerox 227,20.736
GH-14410,Gary Hansen,Standard Class,94122,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",4.95
GH-14410,Gary Hansen,Standard Class,94122,Office Supplies,Storage,Sterilite Show Offs Storage Containers,26.4
TH-21235,Tiffany House,Second Class,75081,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,23.76
TH-21235,Tiffany House,Second Class,75081,Office Supplies,Paper,Easy-staple paper,85.056
TH-21235,Tiffany House,Second Class,75081,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,381.576
MG-17680,Maureen Gastineau,First Class,90049,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666
MG-17680,Maureen Gastineau,First Class,90049,Technology,Phones,Shocksock Galaxy S4 Armband,17.52
Dl-13600,Dorris liebe,Standard Class,77506,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624
BW-11200,Ben Wallace,Standard Class,60076,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176
FO-14305,Frank Olsen,Standard Class,85301,Technology,Accessories,Memorex Micro Travel Drive 16 GB,89.544
FO-14305,Frank Olsen,Standard Class,85301,Office Supplies,Storage,Rogers Deluxe File Chest,35.168
FO-14305,Frank Olsen,Standard Class,85301,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,72.588
LW-17125,Liz Willingham,Standard Class,6360,Office Supplies,Binders,Wilson Jones Impact Binders,10.36
NC-18625,Noah Childs,First Class,75217,Office Supplies,Storage,Standard Rollaway File with Lock,720.76
MO-17800,Meg O'Connel,Standard Class,60653,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.976
MO-17800,Meg O'Connel,Standard Class,60653,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",108.925
MO-17800,Meg O'Connel,Standard Class,60653,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",36.352
AG-10675,Anna Gayman,Standard Class,24153,Office Supplies,Paper,Easy-staple paper,49.12
CL-11890,Carl Ludwig,Same Day,19143,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",40.032
MT-18070,Michelle Tran,First Class,90045,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6
MT-18070,Michelle Tran,First Class,90045,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165
MT-18070,Michelle Tran,First Class,90045,Technology,Phones,iHome FM Clock Radio with Lightning Dock,279.96
BW-11200,Ben Wallace,First Class,90032,Office Supplies,Art,Newell 351,16.4
GZ-14545,George Zrebassa,Second Class,91360,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",14.7
ND-18460,Neil Ducich,Standard Class,32216,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1347.52
LC-16930,Linda Cazamias,Standard Class,10011,Office Supplies,Art,Prang Dustless Chalk Sticks,8.4
MM-18280,Muhammed MacIntyre,Second Class,10024,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,14.13
SC-20305,Sean Christensen,Standard Class,48307,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52
BD-11320,Bill Donatelli,Standard Class,98103,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776
BD-11320,Bill Donatelli,Standard Class,98103,Office Supplies,Labels,Avery 512,11.56
BD-11320,Bill Donatelli,Standard Class,98103,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,15.58
DV-13465,Dianna Vittorini,Same Day,90004,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97
BC-11125,Becky Castell,First Class,85345,Furniture,Chairs,Global Leather Executive Chair,280.792
BC-11125,Becky Castell,First Class,85345,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",68.448
BC-11125,Becky Castell,First Class,85345,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04
BC-11125,Becky Castell,First Class,85345,Office Supplies,Art,Newell 319,15.872
BC-11125,Becky Castell,First Class,85345,Office Supplies,Storage,Fellowes Officeware Wire Shelving,215.592
TB-21400,Tom Boeckenhauer,Second Class,98103,Office Supplies,Paper,Xerox 1939,37.94
TB-21400,Tom Boeckenhauer,Second Class,98103,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",18.288
TB-21400,Tom Boeckenhauer,Second Class,98103,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,385.8
TB-21400,Tom Boeckenhauer,Second Class,98103,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",102.96
TB-21400,Tom Boeckenhauer,Second Class,98103,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,174.42
ZD-21925,Zuschuss Donatelli,First Class,90036,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44
KN-16705,Kristina Nunn,Standard Class,36830,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76
ZC-21910,Zuschuss Carroll,Standard Class,28601,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",4.572
SB-20185,Sarah Brown,Second Class,98031,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976
SB-20185,Sarah Brown,Second Class,98031,Office Supplies,Paper,Xerox 203,19.44
TS-21610,Troy Staebel,Second Class,60610,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",8.856
HG-15025,Hunter Glantz,Standard Class,43302,Technology,Accessories,Microsoft Sculpt Comfort Mouse,63.92
SB-20170,Sarah Bern,Standard Class,10035,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",19.04
SB-20170,Sarah Bern,Standard Class,10035,Office Supplies,Binders,Angle-D Ring Binders,13.128
SB-20170,Sarah Bern,Standard Class,10035,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64.14
SB-20170,Sarah Bern,Standard Class,10035,Furniture,Chairs,Safco Contoured Stacking Chairs,858.24
ME-17320,Maria Etezadi,Standard Class,31907,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,91.2
ME-17320,Maria Etezadi,Standard Class,31907,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",452.94
LC-16885,Lena Creighton,Standard Class,33710,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088
SD-20485,Shirley Daniels,First Class,60653,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",164.736
SD-20485,Shirley Daniels,First Class,60653,Furniture,Chairs,Global Super Steno Chair,470.302
SD-20485,Shirley Daniels,First Class,60653,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,47.984
PG-18895,Paul Gonzalez,Standard Class,22153,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86
TW-21025,Tamara Willingham,Standard Class,98103,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.136
Dp-13240,Dean percer,First Class,55369,Office Supplies,Labels,Avery 490,44.4
Dp-13240,Dean percer,First Class,55369,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",84.55
Dp-13240,Dean percer,First Class,55369,Office Supplies,Paper,Xerox 1992,17.94
CC-12550,Clay Cheatham,Standard Class,94122,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976
KH-16690,Kristen Hastings,Second Class,90032,Technology,Phones,Panasonic KX T7736-B Digital phone,119.96
JE-15715,Joe Elijah,Standard Class,28110,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.352
JE-15715,Joe Elijah,Standard Class,28110,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,77.728
SC-20800,Stuart Calhoun,Standard Class,90036,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4.26
